Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29052023,1059242963,0002290
Trade Date <29-MAY-2023>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1096,KARMAENG,EQ,8243,5068,61.48
20,1097,KARURVYSYA,EQ,7643052,2894679,37.87
20,1098,KAUSHALYA,EQ,19634,14404,73.36
20,1099,KAYA,EQ,19322,15161,78.46
20,1100,KAYNES,EQ,53708,23890,44.48
20,1101,KBCGLOBAL,EQ,7591113,5507479,72.55
20,1102,KCP,EQ,129184,72822,56.37
20,1103,KCPSUGIND,EQ,866157,346684,40.03
20,1104,KDDL,EQ,35018,23459,66.99
20,1105,KEC,EQ,265708,84773,31.90
20,1106,KEI,EQ,183379,130479,71.15
20,1107,KELLTONTEC,EQ,2358563,1043647,44.25
20,1108,KENNAMET,EQ,4482,2559,57.10
20,1109,KESORAMIND,EQ,459102,267085,58.18
20,1110,KEYFINSERV,EQ,35521,24132,67.94
20,1111,KFINTECH,EQ,139782,71479,51.14
20,1112,KHADIM,EQ,17497,10242,58.54
20,1113,KHAICHEM,EQ,138753,81396,58.66
20,1114,KHAITANLTD,EQ,14694,8744,59.51
20,1115,KHFM,SM,3100,3100,100.00
20,1116,KICL,EQ,1906,1591,83.47
20,1117,KIMS,EQ,79551,55538,69.81
20,1118,KINGFA,EQ,25684,9705,37.79
20,1119,KIOCL,EQ,13847,8592,62.05
20,1120,KIRIINDUS,EQ,110139,60746,55.15
20,1121,KIRLFER,EQ,85314,33790,39.61
20,1122,KIRLOSBROS,EQ,104702,52701,50.33
20,1123,KIRLOSENG,EQ,228274,145975,63.95
20,1124,KIRLOSIND,EQ,9505,7903,83.15
20,1125,KIRLPNU,EQ,30480,22402,73.50
20,1126,KITEX,EQ,280196,117302,41.86
20,1127,KKCL,EQ,98542,57405,58.25
20,1128,KMSUGAR,EQ,696114,330974,47.55
20,1129,KNAGRI,SM,19200,19200,100.00
20,1130,KNRCON,EQ,302428,159814,52.84
20,1131,KOKUYOCMLN,EQ,247211,128066,51.80
20,1132,KOLTEPATIL,EQ,839913,503054,59.89
20,1133,KOPRAN,EQ,118522,60518,51.06
20,1134,KORE,SM,2000,2000,100.00
20,1135,KOTAKALPHA,EQ,269159,169605,63.01
20,1136,KOTAKBANK,EQ,3775509,2645848,70.08
20,1137,KOTAKBKETF,EQ,41698,26285,63.04
20,1138,KOTAKCONS,EQ,1466,1357,92.56
20,1139,KOTAKGOLD,EQ,182392,128890,70.67
20,1140,KOTAKIT,EQ,105912,76438,72.17
20,1141,KOTAKLIQ,EQ,92,91,98.91
20,1142,KOTAKLOVOL,EQ,9163,5336,58.23
20,1143,KOTAKMID50,EQ,14831,12733,85.85
20,1144,KOTAKMNC,EQ,9168,8131,88.69
20,1145,KOTAKNIFTY,EQ,41331,28176,68.17
20,1146,KOTAKNV20,EQ,9486,4495,47.39
20,1147,KOTAKPSUBK,EQ,35061,30062,85.74
20,1148,KOTAKSILVE,EQ,31739,29438,92.75
20,1149,KOTARISUG,EQ,353947,145946,41.23
20,1150,KOTHARIPET,EQ,123874,95474,77.07
20,1151,KOTHARIPRO,EQ,13515,7339,54.30
20,1152,KOTYARK,SM,12000,7600,63.33
20,1153,KOVAI,EQ,6205,4232,68.20
20,1154,KPIGREEN,EQ,278945,123620,44.32
20,1155,KPITTECH,EQ,755851,261791,34.64
20,1156,KPRMILL,EQ,101254,49876,49.26
20,1157,KRBL,EQ,387943,174703,45.03
20,1158,KREBSBIO,EQ,3688,2743,74.38
20,1159,KRIDHANINF,EQ,98304,98302,100.00
20,1160,KRISHANA,EQ,62995,52492,83.33
20,1161,KRISHCA,ST,66000,66000,100.00
20,1162,KRISHIVAL,SM,2500,2500,100.00
20,1163,KRISHNADEF,SM,151000,121000,80.13
20,1164,KRITI,EQ,46391,34215,73.75
20,1165,KRITIKA,EQ,950826,710608,74.74
20,1166,KRITINUT,EQ,65168,33034,50.69
20,1167,KRSNAA,EQ,114337,49792,43.55
20,1168,KSB,EQ,10628,4827,45.42
20,1169,KSCL,EQ,33859,18369,54.25
20,1170,KSHITIJPOL,EQ,331063,208717,63.04
20,1171,KSL,EQ,27941,17765,63.58
20,1172,KSOLVES,EQ,80546,50556,62.77
20,1173,KTKBANK,EQ,9201959,3148368,34.21
20,1174,KUANTUM,EQ,20090,12773,63.58
20,1175,LAGNAM,EQ,152541,107697,70.60
20,1176,LALPATHLAB,EQ,86962,30880,35.51
20,1177,LAMBODHARA,EQ,348869,149603,42.88
20,1178,LANDMARK,EQ,104938,56361,53.71
20,1179,LAOPALA,EQ,580252,126522,21.80
20,1180,LASA,EQ,14532,11603,79.84
20,1181,LATENTVIEW,EQ,224709,127936,56.93
20,1182,LATTEYS,EQ,495349,224428,45.31
20,1183,LAURUSLABS,EQ,932053,379958,40.77
20,1184,LAXMICOT,EQ,40368,33630,83.31
20,1185,LAXMIMACH,EQ,8175,5013,61.32
20,1186,LCCINFOTEC,EQ,31481,31378,99.67
20,1187,LEMERITE,SM,4800,3200,66.67
20,1188,LEMONTREE,EQ,2466484,1289377,52.28
20,1189,LEXUS,EQ,6810,5896,86.58
20,1190,LFIC,EQ,24951,11919,47.77
20,1191,LGBBROSLTD,EQ,137485,50713,36.89
20,1192,LGBFORGE,EQ,37297,30048,80.56
20,1193,LIBAS,EQ,120070,77983,64.95
20,1194,LIBERTSHOE,EQ,48515,19756,40.72
20,1195,LICHSGFIN,EQ,1184824,556142,46.94
20,1196,LICI,EQ,1131333,533074,47.12
20,1197,LICNETFGSC,EQ,165300,151780,91.82
20,1198,LICNETFN50,EQ,744,658,88.44
20,1199,LICNETFSEN,EQ,89,27,30.34
20,1200,LICNFNHGP,EQ,178,98,55.06
20,1201,LIKHITHA,EQ,128290,61756,48.14
20,1202,LINC,EQ,31296,18145,57.98
20,1203,LINCOLN,EQ,133877,51732,38.64
20,1204,LINDEINDIA,EQ,13825,8657,62.62
20,1205,LIQUIDBEES,EQ,1383559,981589,70.95
20,1206,LIQUIDETF,EQ,283461,130839,46.16
20,1207,LLOYDS,SM,30000,30000,100.00
20,1208,LODHA,EQ,1247706,647628,51.91
20,1209,LOKESHMACH,EQ,319238,182181,57.07
20,1210,LOTUSEYE,EQ,3299,2017,61.14
20,1211,LOVABLE,EQ,44122,22438,50.85
20,1212,LOYALTEX,EQ,115,86,74.78
20,1213,LPDC,EQ,34440,26964,78.29
20,1214,LRRPL,SM,6000,6000,100.00
20,1215,LSIL,EQ,4861167,1980979,40.75
20,1216,LT,EQ,1369656,758099,55.35
20,1217,L&TFH,EQ,6101147,2686246,44.03
20,1218,L&TFINANCE,NC,200,200,100.00
20,1219,L&TFINANCE,NE,212,212,100.00
20,1220,L&TFINANCE,NO,4,4,100.00
20,1221,L&TFINANCE,NS,137,137,100.00
20,1222,L&TFINANCE,Y5,200,200,100.00
20,1223,L&TFINANCE,Y7,355,355,100.00
20,1224,LTGILTBEES,EQ,2161456,2154838,99.69
20,1225,LTIM,EQ,303516,149868,49.38
20,1226,LTTS,EQ,139377,47933,34.39
20,1227,LUMAXIND,EQ,68621,29193,42.54
20,1228,LUMAXTECH,EQ,216652,102535,47.33
20,1229,LUPIN,EQ,1895651,346907,18.30
20,1230,LUXIND,EQ,189699,34138,18.00
20,1231,LXCHEM,EQ,497697,207441,41.68
20,1232,LYKALABS,EQ,342349,184542,53.90
20,1233,LYPSAGEMS,EQ,10362,6497,62.70
20,1234,MAANALU,EQ,113355,61002,53.82
20,1235,MACPOWER,EQ,152768,83344,54.56
20,1236,MADHAV,EQ,21282,15164,71.25
20,1237,MADHAVBAUG,SM,18400,16800,91.30
20,1238,MADHUCON,EQ,54312,29006,53.41
20,1239,MADRASFERT,EQ,549914,126607,23.02
20,1240,MAESGETF,EQ,60426,58610,96.99
20,1241,MAFANG,EQ,966064,642892,66.55
20,1242,MAFSETF,EQ,178440,159339,89.30
20,1243,MAGADSUGAR,EQ,26857,16753,62.38
20,1244,MAGNUM,EQ,203537,133273,65.48
20,1245,MAGOLDETF,EQ,3207,1288,40.16
20,1246,MAGS813ETF,EQ,9,8,88.89
20,1247,MAHABANK,EQ,8543455,3602462,42.17
20,1248,MAHAPEXLTD,EQ,8819,5863,66.48
20,1249,MAHASTEEL,EQ,272562,80389,29.49
20,1250,MAHEPC,EQ,24096,15889,65.94
20,1251,MAHESHWARI,EQ,21421,16009,74.74
20,1252,MAHICKRA,SM,4500,4500,100.00
20,1253,MAHINDCIE,EQ,1014704,370019,36.47
20,1254,MAHKTECH,EQ,841608,554538,65.89
20,1255,MAHLIFE,EQ,2562772,600832,23.44
20,1256,MAHLOG,EQ,150765,107994,71.63
20,1257,MAHSCOOTER,EQ,12098,5668,46.85
20,1258,MAHSEAMLES,EQ,933877,494520,52.95
20,1259,MAITHANALL,EQ,24765,12270,49.55
20,1260,MAKS,SM,54000,30000,55.56
20,1261,MALLCOM,EQ,148736,36431,24.49
20,1262,MALUPAPER,EQ,40543,19686,48.56
20,1263,MAM150ETF,EQ,772081,672600,87.12
20,1264,MAMFGETF,EQ,8074,4301,53.27
20,1265,MAN50ETF,EQ,73503,68368,93.01
20,1266,MANAKALUCO,EQ,66358,39862,60.07
20,1267,MANAKCOAT,EQ,993618,414506,41.72
20,1268,MANAKSIA,EQ,1837517,816391,44.43
20,1269,MANAKSTEEL,EQ,62287,40243,64.61
20,1270,MANALIPETC,EQ,398420,237750,59.67
20,1271,MANAPPURAM,EQ,10250181,4339592,42.34
20,1272,MANGALAM,EQ,82002,59332,72.35
20,1273,MANGCHEFER,EQ,144926,96116,66.32
20,1274,MANGLMCEM,EQ,38944,22286,57.23
20,1275,MANINDS,EQ,416636,168672,40.48
20,1276,MANINFRA,EQ,719049,431246,59.97
20,1277,MANKIND,EQ,495981,241321,48.66
20,1278,MANORG,EQ,22615,13217,58.44
20,1279,MANUGRAPH,EQ,30744,22995,74.80
20,1280,MANV30F,EQ,343,191,55.69
20,1281,MANXT50,EQ,559,375,67.08
20,1282,MANYAVAR,EQ,80348,51496,64.09
20,1283,MAPMYINDIA,EQ,82759,50088,60.52
20,1284,MARALOVER,EQ,14356,6411,44.66
20,1285,MARATHON,EQ,35073,14949,42.62
20,1286,MARICO,EQ,980789,395375,40.31
20,1287,MARINE,EQ,710499,416150,58.57
20,1288,MARKSANS,EQ,1062311,594107,55.93
20,1289,MARSHALL,EQ,184849,86642,46.87
20,1290,MARUTI,EQ,236834,118304,49.95
20,1291,MASFIN,EQ,9074,5321,58.64
20,1292,MASPTOP50,EQ,171958,145635,84.69
20,1293,MASTEK,EQ,257010,148279,57.69
20,1294,MATRIMONY,EQ,33587,23056,68.65
20,1295,MAWANASUG,EQ,261296,108793,41.64
20,1296,MAXHEALTH,EQ,2280303,1405587,61.64
20,1297,MAXIND,EQ,183022,119531,65.31
20,1298,MAXVIL,EQ,250503,105275,42.03
20,1299,MAYURUNIQ,EQ,71610,40582,56.67
20,1300,MAZDA,EQ,888705,100576,11.32
20,1301,MAZDOCK,EQ,556566,177637,31.92
20,1302,MBAPL,EQ,4522,2977,65.83
20,1303,MBLINFRA,EQ,337910,264773,78.36
20,1304,MCDOWELL-N,EQ,1512222,1102127,72.88
20,1305,MCL,EQ,9906,7418,74.88
20,1306,MCLEODRUSS,EQ,99274,67551,68.05
20,1307,MCON,SM,15000,12000,80.00
20,1308,MCX,EQ,666609,187761,28.17
20,1309,MEDANTA,EQ,709885,512147,72.15
20,1310,MEDICAMEQ,EQ,38510,22467,58.34
20,1311,MEDICO,EQ,714421,242150,33.89
20,1312,MEDPLUS,EQ,1757479,184128,10.48
20,1313,MEGASOFT,EQ,542741,116493,21.46
20,1314,MEGASTAR,EQ,114613,62339,54.39
20,1315,MENONBE,EQ,393402,208577,53.02
20,1316,MEP,EQ,141379,101090,71.50
20,1317,METROBRAND,EQ,222887,144779,64.96
20,1318,METROPOLIS,EQ,186416,54375,29.17
20,1319,MFL,EQ,23965,12132,50.62
20,1320,MFSL,EQ,953527,398048,41.74
20,1321,MGL,EQ,158058,72438,45.83
20,1322,MHHL,SM,36000,30000,83.33
20,1323,MHLXMIRU,EQ,21126,14195,67.19
20,1324,MHRIL,EQ,284420,168414,59.21
20,1325,MID150BEES,EQ,108786,82775,76.09
20,1326,MIDHANI,EQ,354776,143121,40.34
20,1327,MINDACORP,EQ,1098689,629203,57.27
20,1328,MINDPOOL,SM,1000,1000,100.00
20,1329,MINDSPACE,RR,116460,101129,86.84
20,1330,MINDTECK,EQ,87019,34412,39.55
20,1331,MIRCELECTR,EQ,443230,265525,59.91
20,1332,MITCON,EQ,14687,9402,64.02
20,1333,MITTAL,EQ,93176,74236,79.67
20,1334,MKPL,SM,150,150,100.00
20,1335,M&M,EQ,6185862,3118492,50.41
20,1336,M&MFIN,EQ,2839519,1454938,51.24
20,1337,M&MFIN,N2,418,418,100.00
20,1338,MMFL,EQ,17352,7225,41.64
20,1339,MMP,EQ,37840,27846,73.59
20,1340,MMTC,EQ,1054044,485748,46.08
20,1341,MODISONLTD,EQ,55496,39097,70.45
20,1342,MOGSEC,EQ,14749,13504,91.56
20,1343,MOHEALTH,EQ,2702,1702,62.99
20,1344,MOHITIND,EQ,35555,17749,49.92
20,1345,MOIL,EQ,496001,244703,49.34
20,1346,MOKSH,EQ,57264,40159,70.13
20,1347,MOL,EQ,642992,332127,51.65
20,1348,MOLDTECH,EQ,122045,66753,54.70
20,1349,MOLDTKPAC,EQ,26324,18080,68.68
20,1350,MOLOWVOL,EQ,1930,1748,90.57
20,1351,MOM100,EQ,235644,211151,89.61
20,1352,MOM50,EQ,1072,756,70.52
20,1353,MOMENTUM,EQ,13927,12695,91.15
20,1354,MOMOMENTUM,EQ,43149,39011,90.41
20,1355,MON100,EQ,1443415,1108146,76.77
20,1356,MONARCH,EQ,32032,8891,27.76
20,1357,MONQ50,EQ,34148,23394,68.51
20,1358,MONTECARLO,EQ,39687,19323,48.69
20,1359,MOQUALITY,EQ,109,102,93.58
20,1360,MORARJEE,EQ,9874,6580,66.64
20,1361,MOREPENLAB,EQ,1045302,592770,56.71
20,1362,MOS,SM,62400,57600,92.31
20,1363,MOTHERSON,EQ,12544090,5856520,46.69
20,1364,MOTILALOFS,EQ,95087,44694,47.00
20,1365,MOTOGENFIN,EQ,1590,1145,72.01
20,1366,MOVALUE,EQ,1984,1976,99.60
20,1367,MOXSH,SM,5600,4800,85.71
20,1368,MPHASIS,EQ,379011,159376,42.05
20,1369,MPSLTD,EQ,16050,7877,49.08
20,1370,MRF,EQ,4096,1041,25.42
20,1371,MRO-TEK,EQ,4667,2742,58.75
20,1372,MRPL,EQ,3829151,1246155,32.54
20,1373,MSPL,EQ,113429,77462,68.29
20,1374,MSTCLTD,EQ,147583,92049,62.37
20,1375,MSUMI,EQ,4927537,2773758,56.29
20,1376,MTARTECH,EQ,84070,32124,38.21
20,1377,MTNL,EQ,943822,497373,52.70
20,1378,MUKANDLTD,EQ,95629,70399,73.62
20,1379,MUKTAARTS,EQ,7737,5824,75.27
20,1380,MUNJALAU,EQ,137436,88122,64.12
20,1381,MUNJALSHOW,EQ,27746,17945,64.68
20,1382,MURUDCERA,EQ,379372,198628,52.36
20,1383,MUTHOOTCAP,EQ,49311,27901,56.58
20,1384,MUTHOOTFIN,EQ,286216,100304,35.04
20,1385,MWL,SM,2400,1200,50.00
20,1386,NABARD,N1,15,15,100.00
20,1387,NABARD,N2,696,696,100.00
20,1388,NACLIND,EQ,117139,65188,55.65
20,1389,NAGAFERT,EQ,346635,277299,80.00
20,1390,NAGREEKCAP,EQ,18496,10222,55.27
20,1391,NAGREEKEXP,EQ,351267,230052,65.49
20,1392,NAHARCAP,EQ,16060,6165,38.39
20,1393,NAHARINDUS,EQ,53294,31261,58.66
20,1394,NAHARPOLY,EQ,25250,10991,43.53
20,1395,NAHARSPING,EQ,73829,35700,48.35
20,1396,NAM-INDIA,EQ,969898,286098,29.50
20,1397,NARMADA,EQ,5134,2868,55.86
20,1398,NATCOPHARM,EQ,2029363,595555,29.35
20,1399,NATHBIOGEN,EQ,9403,6475,68.86
20,1400,NATIONALUM,EQ,14212140,4988027,35.10
20,1401,NAUKRI,EQ,1166166,429332,36.82
20,1402,NAVA,EQ,1000116,480264,48.02
20,1403,NAVIFIN,N1,281,281,100.00
20,1404,NAVINFLUOR,EQ,81574,28947,35.49
20,1405,NAVKARCORP,EQ,3139749,1325303,42.21
20,1406,NAVNETEDUL,EQ,265500,161962,61.00
20,1407,NAZARA,EQ,378317,142815,37.75
20,1408,NBCC,EQ,6999593,3403189,48.62
20,1409,NBIFIN,EQ,143,70,48.95
20,1410,NCC,EQ,8225607,2749505,33.43
20,1411,NCLIND,EQ,371773,197882,53.23
20,1412,NDL,EQ,94111,74928,79.62
20,1413,NDLVENTURE,EQ,7292,4783,65.59
20,1414,NDRAUTO,EQ,146929,57815,39.35
20,1415,NDTV,EQ,144411,144409,100.00
20,1416,NECCLTD,EQ,40246,30699,76.28
20,1417,NECLIFE,EQ,147909,93579,63.27
20,1418,NELCAST,EQ,89231,55936,62.69
20,1419,NELCO,EQ,38350,17889,46.65
20,1420,NEOGEN,EQ,101781,51901,50.99
20,1421,NESCO,EQ,62696,32819,52.35
20,1422,NESTLEIND,EQ,53437,31175,58.34
20,1423,NETF,EQ,2989,2567,85.88
20,1424,NETWORK18,EQ,2768381,547050,19.76
20,1425,NEULANDLAB,EQ,64081,36067,56.28
20,1426,NEWGEN,EQ,189545,90938,47.98
20,1427,NEXTMEDIA,EQ,25023,19756,78.95
20,1428,NFL,EQ,3267522,1014345,31.04
20,1429,NGIL,EQ,6191,5347,86.37
20,1430,NGLFINE,EQ,2415,1559,64.55
20,1431,NH,EQ,231845,116967,50.45
20,1432,NHAI,N4,25,25,100.00
20,1433,NHAI,N6,20,20,100.00
20,1434,NHAI,N8,155,155,100.00
20,1435,NHAI,N9,4881,3778,77.40
20,1436,NHAI,NA,1536,936,60.94
20,1437,NHAI,NC,307,177,57.65
20,1438,NHAI,NE,299,274,91.64
20,1439,NHBTF2014,N5,21,21,100.00
20,1440,NHBTF2014,N6,47,9,19.15
20,1441,NHBTF2023,N6,20,20,100.00
20,1442,NHIT,N1,1223,1223,100.00
20,1443,NHIT,N2,1142,1132,99.12
20,1444,NHIT,N3,307,295,96.09
20,1445,NHPC,EQ,14580394,7982274,54.75
20,1446,NIACL,EQ,438260,171301,39.09
20,1447,NIBL,EQ,18762,14774,78.74
20,1448,NIDAN,SM,8000,7000,87.50
20,1449,NIF100BEES,EQ,8196,6302,76.89
20,1450,NIFTYBEES,EQ,3856380,3063530,79.44
20,1451,NIFTYQLITY,EQ,43874,26851,61.20
20,1452,NIITLTD,EQ,3379967,761303,22.52
20,1453,NILAINFRA,EQ,144134,90273,62.63
20,1454,NILASPACES,EQ,360481,191478,53.12
20,1455,NILKAMAL,EQ,23442,2210,9.43
20,1456,NINSYS,EQ,1542,1248,80.93
20,1457,NIPPOBATRY,EQ,4833,3199,66.19
20,1458,NIRAJ,EQ,4663,2588,55.50
20,1459,NIRMAN,SM,16800,14400,85.71
20,1460,NITCO,EQ,16213,10214,63.00
20,1461,NITINSPIN,EQ,220310,127718,57.97
20,1462,NITIRAJ,EQ,5436,3575,65.77
20,1463,NKIND,EQ,1330,765,57.52
20,1464,NLCINDIA,EQ,1919175,997403,51.97
20,1465,NMDC,EQ,10337943,6257950,60.53
20,1466,NOCIL,EQ,144891,80930,55.86
20,1467,NOIDATOLL,EQ,39530,29069,73.54
20,1468,NORBTEAEXP,EQ,145,145,100.00
20,1469,NOVARTIND,EQ,21526,16439,76.37
20,1470,NPBET,EQ,1070,967,90.37
20,1471,NPST,SM,4000,3600,90.00
20,1472,NRAIL,EQ,8283,6042,72.94
20,1473,NRBBEARING,EQ,133399,79740,59.78
20,1474,NRL,EQ,152660,106285,69.62
20,1475,NSIL,EQ,2104,1256,59.70
20,1476,NSLNISP,EQ,4702905,2861043,60.84
20,1477,NTPC,EQ,9943211,5891945,59.26
20,1478,NTPC,N3,842,842,100.00
20,1479,NTPC,N4,320,320,100.00
20,1480,NTPC,N6,119,119,100.00
20,1481,NTPC,N7,101574,96734,95.24
20,1482,NTPC,ND,151,151,100.00
20,1483,NUCLEUS,EQ,2141807,438614,20.48
20,1484,NURECA,EQ,26818,11485,42.83
20,1485,NUVOCO,EQ,79601,42513,53.41
20,1486,NV20BEES,EQ,10765,6290,58.43
20,1487,NXST,RR,982398,951802,96.89
20,1488,NYKAA,EQ,5231023,2497199,47.74
20,1489,OAL,EQ,6264,4370,69.76
20,1490,OBCL,EQ,105254,53041,50.39
20,1491,OBEROIRLTY,EQ,428091,229539,53.62
20,1492,OCCL,EQ,3428,2261,65.96
20,1493,OFSS,EQ,30589,12352,40.38
20,1494,OIL,EQ,1002603,645078,64.34
20,1495,OILCOUNTUB,EQ,15115,12494,82.66
20,1496,OLECTRA,EQ,624402,191045,30.60
20,1497,OMAXE,EQ,244412,66523,27.22
20,1498,OMFURN,SM,2000,2000,100.00
20,1499,OMINFRAL,EQ,46358,36130,77.94
20,1500,ONELIFECAP,EQ,13566,8248,60.80
20,1501,ONEPOINT,EQ,2667897,1540241,57.73
20,1502,ONGC,EQ,43253971,25122830,58.08
20,1503,ONMOBILE,EQ,978425,357863,36.58
20,1504,ONWARDTEC,EQ,63998,31806,49.70
20,1505,OPTIEMUS,EQ,390287,184326,47.23
20,1506,ORBTEXP,EQ,13731,9246,67.34
20,1507,ORICONENT,EQ,345509,220513,63.82
20,1508,ORIENTABRA,EQ,101608,62150,61.17
20,1509,ORIENTALTL,EQ,64271,42355,65.90
20,1510,ORIENTBELL,EQ,12201,6216,50.95
20,1511,ORIENTCEM,EQ,278555,152642,54.80
20,1512,ORIENTELEC,EQ,261719,179295,68.51
20,1513,ORIENTHOT,EQ,392322,168180,42.87
20,1514,ORIENTLTD,EQ,8399,6612,78.72
20,1515,ORIENTPPR,EQ,780783,389139,49.84
20,1516,ORISSAMINE,EQ,1261,799,63.36
20,1517,ORTINLAB,EQ,7782,4804,61.73
20,1518,OSIAHYPER,EQ,100630,71779,71.33
20,1519,OSWALAGRO,EQ,77257,61773,79.96
20,1520,OSWALGREEN,EQ,163431,117699,72.02
20,1521,OSWALSEEDS,EQ,41173,14086,34.21
20,1522,PAGEIND,EQ,61564,21082,34.24
20,1523,PAISALO,EQ,898179,562751,62.65
20,1524,PALASHSECU,EQ,2113,718,33.98
20,1525,PALREDTEC,EQ,43182,25175,58.30
20,1526,PANACEABIO,EQ,45664,29098,63.72
20,1527,PANACHE,EQ,21662,15954,73.65
20,1528,PANAMAPET,EQ,34040,18273,53.68
20,1529,PANSARI,EQ,73,65,89.04
20,1530,PAR,EQ,16834,10134,60.20
20,1531,PARACABLES,EQ,258884,191295,73.89
20,1532,PARADEEP,EQ,821024,518676,63.17
20,1533,PARAGMILK,EQ,556538,241010,43.31
20,1534,PARAS,EQ,78828,41351,52.46
20,1535,PARSVNATH,EQ,54394,35604,65.46
20,1536,PARTYCRUS,SM,4000,4000,100.00
20,1537,PASUPTAC,EQ,35180,22419,63.73
20,1538,PATINTLOG,EQ,640594,361322,56.40
20,1539,PATTECH,SM,3000,3000,100.00
20,1540,PAYTM,EQ,1354777,588998,43.48
20,1541,PCBL,EQ,868268,583323,67.18
20,1542,PCHFL,N8,40,20,50.00
20,1543,PCJEWELLER,EQ,1591162,1061452,66.71
20,1544,PDMJEPAPER,EQ,72392,40737,56.27
20,1545,PDSL,EQ,36371,24063,66.16
20,1546,PEARLPOLY,EQ,14141,11414,80.72
20,1547,PEL,EQ,726166,272479,37.52
20,1548,PENIND,EQ,501378,239506,47.77
20,1549,PENINLAND,EQ,129619,97106,74.92
20,1550,PERFECT,SM,48000,48000,100.00
20,1551,PERSISTENT,EQ,246803,98162,39.77
20,1552,PETRONET,EQ,622678,255384,41.01
20,1553,PFC,EQ,12923369,4673910,36.17
20,1554,PFC,N5,652,652,100.00
20,1555,PFC,N6,55,55,100.00
20,1556,PFC,N8,166,156,93.98
20,1557,PFIZER,EQ,5290,2696,50.96
20,1558,PFOCUS,EQ,198394,117458,59.20
20,1559,PFS,EQ,1143044,669048,58.53
20,1560,PGEL,EQ,204027,93962,46.05
20,1561,PGHH,EQ,2609,1344,51.51
20,1562,PGHL,EQ,7225,4630,64.08
20,1563,PGIL,EQ,37598,23889,63.54
20,1564,PGINVIT,IV,662266,633255,95.62
20,1565,PHANTOMFX,SM,58200,35400,60.82
20,1566,PHARMABEES,EQ,1532947,911176,59.44
20,1567,PHOENIXLTD,EQ,506404,424024,83.73
20,1568,PIDILITIND,EQ,219835,114976,52.30
20,1569,PIGL,EQ,103371,30176,29.19
20,1570,PIIND,EQ,487629,348341,71.44
20,1571,PILANIINVS,EQ,2336,1489,63.74
20,1572,PILITA,EQ,169258,143305,84.67
20,1573,PIONEEREMB,EQ,20509,10469,51.05
20,1574,PITTIENG,EQ,120079,56349,46.93
20,1575,PIXTRANS,EQ,48893,25393,51.94
20,1576,PLASTIBLEN,EQ,16722,13256,79.27
20,1577,PNB,EQ,33668195,11815204,35.09
20,1578,PNBGILTS,EQ,271868,196910,72.43
20,1579,PNBHOUSING,EQ,697854,311553,44.64
20,1580,PNC,EQ,141535,58194,41.12
20,1581,PNCINFRA,EQ,457230,233834,51.14
20,1582,POCL,EQ,21368,14929,69.87
20,1583,PODDARHOUS,EQ,10631,7639,71.86
20,1584,PODDARMENT,EQ,52670,34437,65.38
20,1585,POKARNA,EQ,24436,13748,56.26
20,1586,POLICYBZR,EQ,1607853,1027537,63.91
20,1587,POLYCAB,EQ,84643,33983,40.15
20,1588,POLYMED,EQ,185896,165697,89.13
20,1589,POLYPLEX,EQ,161546,70674,43.75
20,1590,PONNIERODE,EQ,83854,34890,41.61
20,1591,POONAWALLA,EQ,1646464,712889,43.30
20,1592,POWERGRID,EQ,10228723,6785557,66.34
20,1593,POWERINDIA,EQ,32495,8211,25.27
20,1594,POWERMECH,EQ,59613,25401,42.61
20,1595,PPAP,EQ,17143,12531,73.10
20,1596,PPL,EQ,42893,22844,53.26
20,1597,PPLPHARMA,EQ,11873114,6182252,52.07
20,1598,PRAENG,EQ,42470,29610,69.72
20,1599,PRAJIND,EQ,2029835,735951,36.26
20,1600,PRAKASH,EQ,708416,506013,71.43
20,1601,PRAKASHSTL,EQ,747527,474429,63.47
20,1602,PRAXIS,EQ,494741,371915,75.17
20,1603,PRECAM,EQ,769082,336269,43.72
20,1604,PRECISION,SM,14000,6000,42.86
20,1605,PRECOT,EQ,2826,1973,69.82
20,1606,PRECWIRE,EQ,2078193,847574,40.78
20,1607,PREMEXPLN,EQ,8036,6508,80.99
20,1608,PREMIERPOL,EQ,9348,6937,74.21
20,1609,PRESSMN,EQ,119524,88437,73.99
20,1610,PRESTIGE,EQ,421969,245209,58.11
20,1611,PRICOLLTD,EQ,199241,89352,44.85
20,1612,PRIMESECU,EQ,90127,82171,91.17
20,1613,PRINCEPIPE,EQ,3253882,456685,14.04
20,1614,PRITI,EQ,42129,26367,62.59
20,1615,PRITIKA,SM,16000,16000,100.00
20,1616,PRITIKAUTO,EQ,133910,77638,57.98
20,1617,PRIVISCL,EQ,37307,24729,66.29
20,1618,PROLIFE,SM,2500,2000,80.00
20,1619,PROPEQUITY,SM,21600,18000,83.33
20,1620,PROZONINTU,EQ,348444,235356,67.54
20,1621,PRSMJOHNSN,EQ,196140,95158,48.52
20,1622,PRUDENT,EQ,16882,8358,49.51
20,1623,PSB,EQ,2600131,1030725,39.64
20,1624,PSPPROJECT,EQ,57102,29304,51.32
20,1625,PSUBANKICI,EQ,49075,27259,55.55
20,1626,PSUBNKBEES,EQ,1887779,1377350,72.96
