Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,05062023,1122846937,0002319
Trade Date <05-JUN-2023>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,2305,ZEEMEDIA,EQ,2689074,1909986,71.03
20,2306,ZENITHEXPO,EQ,1591,1472,92.52
20,2307,ZENITHSTL,EQ,100213,72342,72.19
20,2308,ZENSARTECH,EQ,1960326,654074,33.37
20,2309,ZENTEC,EQ,3402196,915847,26.92
20,2310,ZFCVINDIA,EQ,28264,21965,77.71
20,2311,ZIMLAB,EQ,170509,136349,79.97
20,2312,ZODIAC,EQ,30332,21904,72.21
20,2313,ZODIACLOTH,EQ,68656,47824,69.66
20,2314,ZOMATO,EQ,84075166,27424954,32.62
20,2315,ZOTA,EQ,74752,48125,64.38
20,2316,ZUARI,EQ,395347,188358,47.64
20,2317,ZUARIIND,EQ,92410,43136,46.68
20,2318,ZYDUSLIFE,EQ,914296,395251,43.23
20,2319,ZYDUSWELL,EQ,32832,16686,50.82
