Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,30052023,954498727,0002293
Trade Date <30-MAY-2023>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1096,KAPSTON,EQ,70908,41757,58.89
20,1097,KARMAENG,EQ,562,434,77.22
20,1098,KARURVYSYA,EQ,1819572,875896,48.14
20,1099,KAUSHALYA,EQ,10230,7172,70.11
20,1100,KAYA,EQ,7631,4776,62.59
20,1101,KAYNES,EQ,392405,157228,40.07
20,1102,KBCGLOBAL,EQ,11764032,8880477,75.49
20,1103,KCK,SM,4000,4000,100.00
20,1104,KCP,EQ,122797,70074,57.06
20,1105,KCPSUGIND,EQ,469835,290762,61.89
20,1106,KDDL,EQ,14740,7100,48.17
20,1107,KEC,EQ,692913,193492,27.92
20,1108,KEI,EQ,74776,33400,44.67
20,1109,KELLTONTEC,EQ,932197,390962,41.94
20,1110,KENNAMET,EQ,10852,5885,54.23
20,1111,KESORAMIND,EQ,815819,293819,36.02
20,1112,KEYFINSERV,EQ,4820,2786,57.80
20,1113,KFINTECH,EQ,84896,32906,38.76
20,1114,KHADIM,EQ,13223,6901,52.19
20,1115,KHAICHEM,EQ,156964,85581,54.52
20,1116,KHAITANLTD,EQ,11188,6711,59.98
20,1117,KICL,EQ,1256,719,57.25
20,1118,KIMS,EQ,2397795,2346740,97.87
20,1119,KINGFA,EQ,17229,6376,37.01
20,1120,KIOCL,EQ,75438,32492,43.07
20,1121,KIRIINDUS,EQ,82657,51345,62.12
20,1122,KIRLFER,EQ,33179,17293,52.12
20,1123,KIRLOSBROS,EQ,175815,73069,41.56
20,1124,KIRLOSENG,EQ,373539,324141,86.78
20,1125,KIRLOSIND,EQ,3861,2464,63.82
20,1126,KIRLPNU,EQ,27727,13914,50.18
20,1127,KITEX,EQ,135789,63816,47.00
20,1128,KKCL,EQ,36051,16118,44.71
20,1129,KMSUGAR,EQ,247940,144035,58.09
20,1130,KNAGRI,SM,6400,6400,100.00
20,1131,KNRCON,EQ,389804,233449,59.89
20,1132,KOKUYOCMLN,EQ,118451,66349,56.01
20,1133,KOLTEPATIL,EQ,341678,121594,35.59
20,1134,KOPRAN,EQ,905042,310105,34.26
20,1135,KORE,SM,35000,31000,88.57
20,1136,KOTAKALPHA,EQ,249593,152045,60.92
20,1137,KOTAKBANK,EQ,7429705,5084256,68.43
20,1138,KOTAKBKETF,EQ,8998,6366,70.75
20,1139,KOTAKCONS,EQ,157,157,100.00
20,1140,KOTAKGOLD,EQ,287291,232379,80.89
20,1141,KOTAKIT,EQ,39633,23767,59.97
20,1142,KOTAKLIQ,EQ,5,5,100.00
20,1143,KOTAKLOVOL,EQ,7481,5108,68.28
20,1144,KOTAKMID50,EQ,9920,6624,66.77
20,1145,KOTAKMNC,EQ,6012,3196,53.16
20,1146,KOTAKNIFTY,EQ,15769,9435,59.83
20,1147,KOTAKNV20,EQ,6505,3017,46.38
20,1148,KOTAKPSUBK,EQ,6483,4936,76.14
20,1149,KOTAKSILVE,EQ,19489,18073,92.73
20,1150,KOTARISUG,EQ,163148,86492,53.01
20,1151,KOTHARIPET,EQ,174094,98308,56.47
20,1152,KOTHARIPRO,EQ,9445,6534,69.18
20,1153,KOTYARK,SM,3000,2600,86.67
20,1154,KOVAI,EQ,31543,13189,41.81
20,1155,KPIGREEN,EQ,249789,94559,37.86
20,1156,KPITTECH,EQ,849973,259113,30.48
20,1157,KPRMILL,EQ,115062,70644,61.40
20,1158,KRBL,EQ,287403,121958,42.43
20,1159,KREBSBIO,EQ,7701,5460,70.90
20,1160,KRIDHANINF,EQ,80834,58386,72.23
20,1161,KRISHANA,EQ,43784,34772,79.42
20,1162,KRISHCA,ST,16000,16000,100.00
20,1163,KRISHIVAL,SM,3000,2000,66.67
20,1164,KRISHNADEF,SM,36000,28000,77.78
20,1165,KRITI,EQ,27622,17886,64.75
20,1166,KRITIKA,EQ,1105387,605074,54.74
20,1167,KRITINUT,EQ,20869,14502,69.49
20,1168,KRSNAA,EQ,477062,120071,25.17
20,1169,KSB,EQ,13828,6048,43.74
20,1170,KSCL,EQ,34842,21317,61.18
20,1171,KSHITIJPOL,EQ,388860,175536,45.14
20,1172,KSL,EQ,31909,15913,49.87
20,1173,KSOLVES,EQ,161723,89553,55.37
20,1174,KTKBANK,EQ,4557782,1858382,40.77
20,1175,KUANTUM,EQ,19917,11921,59.85
20,1176,LAGNAM,EQ,95003,60806,64.00
20,1177,LALPATHLAB,EQ,75479,28200,37.36
20,1178,LAMBODHARA,EQ,277279,146878,52.97
20,1179,LANDMARK,EQ,440789,157032,35.63
20,1180,LAOPALA,EQ,105572,44960,42.59
20,1181,LASA,EQ,30044,17197,57.24
20,1182,LATENTVIEW,EQ,275331,156442,56.82
20,1183,LATTEYS,EQ,266188,205247,77.11
20,1184,LAURUSLABS,EQ,1257964,301705,23.98
20,1185,LAXMICOT,EQ,21532,17388,80.75
20,1186,LAXMIMACH,EQ,8503,5831,68.58
20,1187,LCCINFOTEC,EQ,81863,67241,82.14
20,1188,LEMERITE,SM,64000,35200,55.00
20,1189,LEMONTREE,EQ,3234092,1332585,41.20
20,1190,LEXUS,EQ,3583,2675,74.66
20,1191,LFIC,EQ,10245,4956,48.37
20,1192,LGBBROSLTD,EQ,28247,13797,48.84
20,1193,LGBFORGE,EQ,237952,153636,64.57
20,1194,LIBAS,EQ,114587,83086,72.51
20,1195,LIBERTSHOE,EQ,67798,35211,51.94
20,1196,LICHSGFIN,EQ,1365553,580294,42.50
20,1197,LICI,EQ,720683,422603,58.64
20,1198,LICNETFGSC,EQ,11807,8577,72.64
20,1199,LICNETFN50,EQ,62,58,93.55
20,1200,LICNETFSEN,EQ,87,66,75.86
20,1201,LICNFNHGP,EQ,996,818,82.13
20,1202,LIKHITHA,EQ,79581,36924,46.40
20,1203,LINC,EQ,14824,8702,58.70
20,1204,LINCOLN,EQ,138648,57067,41.16
20,1205,LINDEINDIA,EQ,12406,8406,67.76
20,1206,LIQUIDBEES,EQ,1400346,1043990,74.55
20,1207,LIQUIDETF,EQ,184709,80378,43.52
20,1208,LLOYDS,SM,12000,12000,100.00
20,1209,LODHA,EQ,5013206,3832361,76.45
20,1210,LOKESHMACH,EQ,189857,87418,46.04
20,1211,LOTUSEYE,EQ,11179,8114,72.58
20,1212,LOVABLE,EQ,56365,26439,46.91
20,1213,LOYALTEX,EQ,3692,3410,92.36
20,1214,LPDC,EQ,86077,61741,71.73
20,1215,LRRPL,SM,60000,54000,90.00
20,1216,LSIL,EQ,5114819,2148674,42.01
20,1217,LT,EQ,1716729,1217068,70.89
20,1218,L&TFH,EQ,7590202,3236795,42.64
20,1219,L&TFINANCE,NE,25,25,100.00
20,1220,L&TFINANCE,NW,365,355,97.26
20,1221,L&TFINANCE,Y7,20,20,100.00
20,1222,LTGILTBEES,EQ,199273,197129,98.92
20,1223,LTIM,EQ,306273,196938,64.30
20,1224,LTTS,EQ,108674,38182,35.13
20,1225,LUMAXIND,EQ,9373,5099,54.40
20,1226,LUMAXTECH,EQ,705673,256135,36.30
20,1227,LUPIN,EQ,1337941,355161,26.55
20,1228,LUXIND,EQ,167832,16447,9.80
20,1229,LXCHEM,EQ,360962,154661,42.85
20,1230,LYKALABS,EQ,342038,185129,54.13
20,1231,LYPSAGEMS,EQ,14717,12715,86.40
20,1232,MAANALU,EQ,185455,86271,46.52
20,1233,MACPOWER,EQ,33015,18037,54.63
20,1234,MADHAV,EQ,13187,9687,73.46
20,1235,MADHAVBAUG,SM,5600,5600,100.00
20,1236,MADHUCON,EQ,31644,22630,71.51
20,1237,MADRASFERT,EQ,225811,98723,43.72
20,1238,MAESGETF,EQ,109584,108335,98.86
20,1239,MAFANG,EQ,798772,560682,70.19
20,1240,MAFSETF,EQ,64876,38337,59.09
20,1241,MAGADSUGAR,EQ,7976,6607,82.84
20,1242,MAGNUM,EQ,53501,53501,100.00
20,1243,MAGOLDETF,EQ,1692,1673,98.88
20,1244,MAGS813ETF,EQ,40,40,100.00
20,1245,MAHABANK,EQ,5993474,2243645,37.43
20,1246,MAHAPEXLTD,EQ,8558,5978,69.85
20,1247,MAHASTEEL,EQ,26256,12759,48.59
20,1248,MAHEPC,EQ,69080,35724,51.71
20,1249,MAHESHWARI,EQ,12840,8656,67.41
20,1250,MAHICKRA,SM,10500,10500,100.00
20,1251,MAHINDCIE,EQ,897731,435051,48.46
20,1252,MAHKTECH,EQ,577660,418072,72.37
20,1253,MAHLIFE,EQ,434139,151715,34.95
20,1254,MAHLOG,EQ,82708,36908,44.62
20,1255,MAHSCOOTER,EQ,6400,3753,58.64
20,1256,MAHSEAMLES,EQ,312160,136048,43.58
20,1257,MAITHANALL,EQ,26927,13427,49.86
20,1258,MAKS,SM,18000,12000,66.67
20,1259,MALLCOM,EQ,32995,16770,50.83
20,1260,MALUPAPER,EQ,28844,21292,73.82
20,1261,MAM150ETF,EQ,316278,222584,70.38
20,1262,MAMFGETF,EQ,2891,1516,52.44
20,1263,MAN50ETF,EQ,11500,5846,50.83
20,1264,MANAKALUCO,EQ,31966,22093,69.11
20,1265,MANAKCOAT,EQ,135506,82270,60.71
20,1266,MANAKSIA,EQ,634383,315371,49.71
20,1267,MANAKSTEEL,EQ,56171,34566,61.54
20,1268,MANALIPETC,EQ,255011,156878,61.52
20,1269,MANAPPURAM,EQ,6950024,3792310,54.57
20,1270,MANAV,SM,4000,4000,100.00
20,1271,MANGALAM,EQ,29957,7915,26.42
20,1272,MANGCHEFER,EQ,47616,33897,71.19
20,1273,MANGLMCEM,EQ,120504,63356,52.58
20,1274,MANINDS,EQ,1515222,443172,29.25
20,1275,MANINFRA,EQ,408003,192941,47.29
20,1276,MANKIND,EQ,258524,165235,63.91
20,1277,MANORG,EQ,7070,4826,68.26
20,1278,MANUGRAPH,EQ,122382,59592,48.69
20,1279,MANV30F,EQ,11,8,72.73
20,1280,MANXT50,EQ,1329,1265,95.18
20,1281,MANYAVAR,EQ,193959,135585,69.90
20,1282,MAPMYINDIA,EQ,50027,27241,54.45
20,1283,MARALOVER,EQ,11099,7354,66.26
20,1284,MARATHON,EQ,38516,17300,44.92
20,1285,MARICO,EQ,486319,262151,53.91
20,1286,MARINE,EQ,159266,139514,87.60
20,1287,MARKSANS,EQ,18943245,4589489,24.23
20,1288,MARSHALL,EQ,237391,107318,45.21
20,1289,MARUTI,EQ,372004,261349,70.25
20,1290,MASFIN,EQ,17157,11155,65.02
20,1291,MASPTOP50,EQ,89298,73409,82.21
20,1292,MASTEK,EQ,55921,25928,46.37
20,1293,MATRIMONY,EQ,56259,46390,82.46
20,1294,MAWANASUG,EQ,1665636,366952,22.03
20,1295,MAXHEALTH,EQ,7783524,5918353,76.04
20,1296,MAXIND,EQ,248276,175684,70.76
20,1297,MAXVIL,EQ,81126,46179,56.92
20,1298,MAYURUNIQ,EQ,37611,19144,50.90
20,1299,MAZDA,EQ,86521,25257,29.19
20,1300,MAZDOCK,EQ,1606019,475311,29.60
20,1301,MBAPL,EQ,8440,6754,80.02
20,1302,MBLINFRA,EQ,91921,65599,71.36
20,1303,MCDOWELL-N,EQ,770563,543128,70.48
20,1304,MCL,EQ,2777,1863,67.09
20,1305,MCLEODRUSS,EQ,148093,98670,66.63
20,1306,MCON,SM,27000,27000,100.00
20,1307,MCX,EQ,947925,305444,32.22
20,1308,MDL,SM,56000,56000,100.00
20,1309,MEDANTA,EQ,205888,137907,66.98
20,1310,MEDICAMEQ,EQ,17911,9024,50.38
20,1311,MEDICO,EQ,1056553,458051,43.35
20,1312,MEDPLUS,EQ,1107260,625642,56.50
20,1313,MEGASOFT,EQ,75803,40593,53.55
20,1314,MEGASTAR,EQ,43508,20331,46.73
20,1315,MENONBE,EQ,115696,61403,53.07
20,1316,MEP,EQ,139751,87390,62.53
20,1317,METROBRAND,EQ,336725,148225,44.02
20,1318,METROPOLIS,EQ,107433,35692,33.22
20,1319,MFL,EQ,33235,20127,60.56
20,1320,MFSL,EQ,198839,68897,34.65
20,1321,MGL,EQ,370934,210229,56.68
20,1322,MHHL,SM,456000,216000,47.37
20,1323,MHLXMIRU,EQ,23416,13552,57.87
20,1324,MHRIL,EQ,1300381,458837,35.28
20,1325,MID150BEES,EQ,104415,64184,61.47
20,1326,MIDHANI,EQ,239282,127308,53.20
20,1327,MINDACORP,EQ,369225,215919,58.48
20,1328,MINDPOOL,SM,1000,1000,100.00
20,1329,MINDSPACE,RR,136633,116658,85.38
20,1330,MINDTECK,EQ,41274,17666,42.80
20,1331,MIRCELECTR,EQ,231076,148557,64.29
20,1332,MITCON,EQ,7289,5607,76.92
20,1333,MITTAL,EQ,30155,28408,94.21
20,1334,M&M,EQ,2493657,1735275,69.59
20,1335,M&MFIN,EQ,2764028,1561141,56.48
20,1336,M&MFIN,N2,700,600,85.71
20,1337,MMFL,EQ,7062,4075,57.70
20,1338,MMP,EQ,58498,35130,60.05
20,1339,MMTC,EQ,764701,319039,41.72
20,1340,MODISONLTD,EQ,60243,36278,60.22
20,1341,MOGSEC,EQ,77610,54049,69.64
20,1342,MOHEALTH,EQ,1002,999,99.70
20,1343,MOHITIND,EQ,15774,9596,60.83
20,1344,MOIL,EQ,167508,92332,55.12
20,1345,MOKSH,EQ,52483,45786,87.24
20,1346,MOL,EQ,472401,290403,61.47
20,1347,MOLDTECH,EQ,74276,39916,53.74
20,1348,MOLDTKPAC,EQ,32180,21216,65.93
20,1349,MOLOWVOL,EQ,215,102,47.44
20,1350,MOM100,EQ,90472,59063,65.28
20,1351,MOM50,EQ,711,316,44.44
20,1352,MOMENTUM,EQ,1906,953,50.00
20,1353,MOMOMENTUM,EQ,19521,13174,67.49
20,1354,MON100,EQ,963556,789536,81.94
20,1355,MONARCH,EQ,30550,8173,26.75
20,1356,MONQ50,EQ,16165,9488,58.69
20,1357,MONTECARLO,EQ,1818774,188567,10.37
20,1358,MOQUALITY,EQ,60,60,100.00
20,1359,MORARJEE,EQ,12964,9870,76.13
20,1360,MOREPENLAB,EQ,1620180,536870,33.14
20,1361,MOS,SM,54400,28800,52.94
20,1362,MOTHERSON,EQ,6589846,2906319,44.10
20,1363,MOTILALOFS,EQ,49981,26994,54.01
20,1364,MOTOGENFIN,EQ,2296,1394,60.71
20,1365,MOVALUE,EQ,340,301,88.53
20,1366,MOXSH,SM,4800,4800,100.00
20,1367,MPHASIS,EQ,277684,181124,65.23
20,1368,MPSLTD,EQ,87519,42520,48.58
20,1369,MRF,EQ,4289,1248,29.10
20,1370,MRO-TEK,EQ,12767,10684,83.68
20,1371,MRPL,EQ,4184536,1758185,42.02
20,1372,MSPL,EQ,361384,256813,71.06
20,1373,MSTCLTD,EQ,123131,59376,48.22
20,1374,MSUMI,EQ,6619891,3539080,53.46
20,1375,MTARTECH,EQ,180394,75095,41.63
20,1376,MTNL,EQ,945090,602411,63.74
20,1377,MUKANDLTD,EQ,56930,41218,72.40
20,1378,MUKTAARTS,EQ,3706,2856,77.06
20,1379,MUNJALAU,EQ,786790,274190,34.85
20,1380,MUNJALSHOW,EQ,1605709,435589,27.13
20,1381,MURUDCERA,EQ,112514,61960,55.07
20,1382,MUTHOOTCAP,EQ,137362,65489,47.68
20,1383,MUTHOOTFIN,EQ,216424,84076,38.85
20,1384,MWL,SM,1200,1200,100.00
20,1385,NABARD,N2,1519,1445,95.13
20,1386,NACLIND,EQ,85929,70435,81.97
20,1387,NAGAFERT,EQ,512821,420962,82.09
20,1388,NAGREEKCAP,EQ,21260,14491,68.16
20,1389,NAGREEKEXP,EQ,72830,45531,62.52
20,1390,NAHARCAP,EQ,8829,5690,64.45
20,1391,NAHARINDUS,EQ,53560,29827,55.69
20,1392,NAHARPOLY,EQ,12153,9030,74.30
20,1393,NAHARSPING,EQ,31303,20029,63.98
20,1394,NAM-INDIA,EQ,591436,237673,40.19
20,1395,NARMADA,EQ,28299,11342,40.08
20,1396,NATCOPHARM,EQ,1055388,468545,44.40
20,1397,NATHBIOGEN,EQ,22093,14427,65.30
20,1398,NATIONALUM,EQ,8689842,2251000,25.90
20,1399,NAUKRI,EQ,491864,188006,38.22
20,1400,NAVA,EQ,271432,120549,44.41
20,1401,NAVIFIN,N1,141,140,99.29
20,1402,NAVINFLUOR,EQ,73873,28959,39.20
20,1403,NAVKARCORP,EQ,1097324,648151,59.07
20,1404,NAVNETEDUL,EQ,162329,79372,48.90
20,1405,NAZARA,EQ,157698,52885,33.54
20,1406,NBCC,EQ,25472042,8835323,34.69
20,1407,NBIFIN,EQ,16,10,62.50
20,1408,NCC,EQ,3016573,1295792,42.96
20,1409,NCLIND,EQ,278164,180720,64.97
20,1410,NDL,EQ,170312,101473,59.58
20,1411,NDLVENTURE,EQ,4505,3416,75.83
20,1412,NDRAUTO,EQ,319158,82387,25.81
20,1413,NDTV,EQ,440432,308654,70.08
20,1414,NECCLTD,EQ,47348,27833,58.78
20,1415,NECLIFE,EQ,95049,59334,62.42
20,1416,NELCAST,EQ,174231,78019,44.78
20,1417,NELCO,EQ,33924,18041,53.18
20,1418,NEOGEN,EQ,60568,24044,39.70
20,1419,NESCO,EQ,78008,42205,54.10
20,1420,NESTLEIND,EQ,46981,30456,64.83
20,1421,NETF,EQ,1697,1208,71.18
20,1422,NETWORK18,EQ,1539456,400562,26.02
20,1423,NEULANDLAB,EQ,50630,25198,49.77
20,1424,NEWGEN,EQ,163274,75445,46.21
20,1425,NEXTMEDIA,EQ,21936,20678,94.27
20,1426,NFL,EQ,5605135,2588824,46.19
20,1427,NGIL,EQ,13436,8238,61.31
20,1428,NGLFINE,EQ,1642,1018,62.00
20,1429,NH,EQ,285434,149941,52.53
20,1430,NHAI,N4,20,20,100.00
20,1431,NHAI,N6,47,47,100.00
20,1432,NHAI,N8,51,51,100.00
20,1433,NHAI,N9,1253,1203,96.01
20,1434,NHAI,NA,22575,22475,99.56
20,1435,NHAI,NE,2048,2048,100.00
20,1436,NHBTF2014,N1,10,10,100.00
20,1437,NHBTF2014,N4,44,30,68.18
20,1438,NHBTF2014,N6,2,2,100.00
20,1439,NHIT,N1,765,765,100.00
20,1440,NHIT,N2,191,191,100.00
20,1441,NHIT,N3,298,298,100.00
20,1442,NHPC,EQ,19070599,6423323,33.68
20,1443,NIACL,EQ,1159581,298333,25.73
20,1444,NIBL,EQ,21500,17041,79.26
20,1445,NIDAN,SM,13000,10000,76.92
20,1446,NIF100BEES,EQ,3835,3233,84.30
20,1447,NIFTYBEES,EQ,2613440,1867783,71.47
20,1448,NIFTYQLITY,EQ,12016,8776,73.04
20,1449,NIITLTD,EQ,894527,433903,48.51
20,1450,NILAINFRA,EQ,162500,117779,72.48
20,1451,NILASPACES,EQ,154186,110275,71.52
20,1452,NILKAMAL,EQ,2950,1496,50.71
20,1453,NINSYS,EQ,3485,3172,91.02
20,1454,NIPPOBATRY,EQ,2954,1532,51.86
20,1455,NIRAJ,EQ,13131,6519,49.65
20,1456,NIRMAN,SM,84000,60000,71.43
20,1457,NITCO,EQ,29748,13602,45.72
20,1458,NITINSPIN,EQ,102797,57220,55.66
20,1459,NITIRAJ,EQ,6803,4566,67.12
20,1460,NKIND,EQ,109,73,66.97
20,1461,NLCINDIA,EQ,2591103,1390480,53.66
20,1462,NMDC,EQ,6457849,3969460,61.47
20,1463,NOCIL,EQ,635798,440193,69.23
20,1464,NOIDATOLL,EQ,27285,15494,56.79
20,1465,NORBTEAEXP,EQ,1500,1500,100.00
20,1466,NOVARTIND,EQ,18103,12132,67.02
20,1467,NPBET,EQ,2070,1761,85.07
20,1468,NPST,SM,2400,2400,100.00
20,1469,NRAIL,EQ,192547,88476,45.95
20,1470,NRBBEARING,EQ,176132,108331,61.51
20,1471,NRL,EQ,102847,69979,68.04
20,1472,NSIL,EQ,557,358,64.27
20,1473,NSLNISP,EQ,6308527,4269489,67.68
20,1474,NTPC,EQ,9727639,5428116,55.80
20,1475,NTPC,N4,370,370,100.00
20,1476,NTPC,N6,380,380,100.00
20,1477,NTPC,N7,60917,53116,87.19
20,1478,NTPC,NA,15,15,100.00
20,1479,NTPC,NB,162,162,100.00
20,1480,NTPC,NC,156,156,100.00
20,1481,NTPC,ND,90,90,100.00
20,1482,NUCLEUS,EQ,2515273,337215,13.41
20,1483,NURECA,EQ,27321,16434,60.15
20,1484,NUVOCO,EQ,170689,91286,53.48
20,1485,NV20BEES,EQ,13431,8725,64.96
20,1486,NXST,RR,1491038,1485393,99.62
20,1487,NYKAA,EQ,3310957,1566948,47.33
20,1488,OAL,EQ,35274,9123,25.86
20,1489,OBCL,EQ,27491,16998,61.83
20,1490,OBEROIRLTY,EQ,457307,278665,60.94
20,1491,OCCL,EQ,7198,5451,75.73
20,1492,OFSS,EQ,24968,12634,50.60
20,1493,OIL,EQ,984039,533880,54.25
20,1494,OILCOUNTUB,EQ,38893,23950,61.58
20,1495,OLECTRA,EQ,2012492,622301,30.92
20,1496,OMAXE,EQ,172100,43611,25.34
20,1497,OMINFRAL,EQ,26410,14419,54.60
20,1498,ONELIFECAP,EQ,5535,3240,58.54
20,1499,ONEPOINT,EQ,1271279,426936,33.58
20,1500,ONGC,EQ,16117505,7982507,49.53
20,1501,ONMOBILE,EQ,2008656,708452,35.27
20,1502,ONWARDTEC,EQ,51234,22661,44.23
20,1503,OPTIEMUS,EQ,376552,206665,54.88
20,1504,ORBTEXP,EQ,17183,9777,56.90
20,1505,ORICONENT,EQ,96621,60850,62.98
20,1506,ORIENTABRA,EQ,75016,39276,52.36
20,1507,ORIENTALTL,EQ,11159,7608,68.18
20,1508,ORIENTBELL,EQ,11822,7456,63.07
20,1509,ORIENTCEM,EQ,2921311,1234404,42.26
20,1510,ORIENTELEC,EQ,686568,334280,48.69
20,1511,ORIENTHOT,EQ,365722,205278,56.13
20,1512,ORIENTLTD,EQ,1972,982,49.80
20,1513,ORIENTPPR,EQ,720851,442377,61.37
20,1514,ORISSAMINE,EQ,3253,1677,51.55
20,1515,ORTINLAB,EQ,22806,15823,69.38
20,1516,OSIAHYPER,EQ,171117,88608,51.78
20,1517,OSWALAGRO,EQ,88343,61407,69.51
20,1518,OSWALGREEN,EQ,75120,49220,65.52
20,1519,OSWALSEEDS,EQ,26597,3621,13.61
20,1520,PAGEIND,EQ,70408,17484,24.83
20,1521,PAISALO,EQ,2596373,905963,34.89
20,1522,PALASHSECU,EQ,675,183,27.11
20,1523,PALREDTEC,EQ,8317,5528,66.47
20,1524,PANACEABIO,EQ,184901,52274,28.27
20,1525,PANACHE,EQ,3725,2080,55.84
20,1526,PANAMAPET,EQ,239147,76546,32.01
20,1527,PANSARI,EQ,296,275,92.91
20,1528,PAR,EQ,7760,5473,70.53
20,1529,PARACABLES,EQ,134870,106885,79.25
20,1530,PARADEEP,EQ,651780,424330,65.10
20,1531,PARAGMILK,EQ,552757,399723,72.31
20,1532,PARAS,EQ,88497,37330,42.18
20,1533,PARIN,SM,2000,2000,100.00
20,1534,PARSVNATH,EQ,144807,97362,67.24
20,1535,PARTYCRUS,SM,60000,60000,100.00
20,1536,PASHUPATI,SM,3200,1600,50.00
20,1537,PASUPTAC,EQ,72101,49422,68.55
20,1538,PATINTLOG,EQ,295193,200182,67.81
20,1539,PATTECH,SM,12000,6000,50.00
20,1540,PAVNAIND,SM,2400,1600,66.67
20,1541,PAYTM,EQ,1060529,416611,39.28
20,1542,PCBL,EQ,407733,247458,60.69
20,1543,PCHFL,N2,6,5,83.33
20,1544,PCHFL,N8,300,300,100.00
20,1545,PCJEWELLER,EQ,968211,516329,53.33
20,1546,PDMJEPAPER,EQ,111465,62643,56.20
20,1547,PDSL,EQ,46139,30892,66.95
20,1548,PEARLPOLY,EQ,23563,18507,78.54
20,1549,PEL,EQ,393594,137329,34.89
20,1550,PENIND,EQ,594168,281590,47.39
20,1551,PENINLAND,EQ,153889,92166,59.89
20,1552,PERFECT,SM,54000,42000,77.78
20,1553,PERSISTENT,EQ,215994,72718,33.67
20,1554,PETRONET,EQ,878194,528212,60.15
20,1555,PFC,EQ,15495553,6855414,44.24
20,1556,PFC,N3,11,11,100.00
20,1557,PFC,N5,62,62,100.00
20,1558,PFC,N8,851,602,70.74
20,1559,PFIZER,EQ,18984,15901,83.76
20,1560,PFOCUS,EQ,500108,244920,48.97
20,1561,PFS,EQ,559211,380276,68.00
20,1562,PGEL,EQ,304459,169393,55.64
20,1563,PGHH,EQ,2655,1209,45.54
20,1564,PGHL,EQ,9016,5628,62.42
20,1565,PGIL,EQ,11318,7466,65.97
20,1566,PGINVIT,IV,1118230,1094577,97.88
20,1567,PHANTOMFX,SM,32400,24000,74.07
20,1568,PHARMABEES,EQ,667640,407784,61.08
20,1569,PHOENIXLTD,EQ,224671,167037,74.35
20,1570,PIDILITIND,EQ,181279,87545,48.29
20,1571,PIGL,EQ,53568,16233,30.30
20,1572,PIIND,EQ,263996,141590,53.63
20,1573,PILANIINVS,EQ,1679,949,56.52
20,1574,PILITA,EQ,113925,95454,83.79
20,1575,PIONEEREMB,EQ,21628,17400,80.45
20,1576,PITTIENG,EQ,232375,166435,71.62
20,1577,PIXTRANS,EQ,26984,14336,53.13
20,1578,PLASTIBLEN,EQ,8493,5727,67.43
20,1579,PNB,EQ,31271579,10748885,34.37
20,1580,PNBGILTS,EQ,92505,78107,84.44
20,1581,PNBHOUSING,EQ,406017,176973,43.59
20,1582,PNC,EQ,38465,14066,36.57
20,1583,PNCINFRA,EQ,219601,112508,51.23
20,1584,POCL,EQ,598103,124815,20.87
20,1585,PODDARHOUS,EQ,16709,12016,71.91
20,1586,PODDARMENT,EQ,19967,15043,75.34
20,1587,POKARNA,EQ,25174,13090,52.00
20,1588,POLICYBZR,EQ,1114218,739718,66.39
20,1589,POLYCAB,EQ,340548,151333,44.44
20,1590,POLYMED,EQ,23726,11280,47.54
20,1591,POLYPLEX,EQ,104164,43530,41.79
20,1592,PONNIERODE,EQ,37878,20067,52.98
20,1593,POONAWALLA,EQ,916997,492637,53.72
20,1594,POWERGRID,EQ,7102445,5061345,71.26
20,1595,POWERINDIA,EQ,19795,13297,67.17
20,1596,POWERMECH,EQ,47150,19931,42.27
20,1597,PPAP,EQ,11852,9499,80.15
20,1598,PPL,EQ,59401,39515,66.52
20,1599,PPLPHARMA,EQ,9360385,3072724,32.83
20,1600,PRAENG,EQ,52573,46116,87.72
20,1601,PRAJIND,EQ,1318598,499257,37.86
20,1602,PRAKASH,EQ,398657,228221,57.25
20,1603,PRAKASHSTL,EQ,326952,241014,73.72
20,1604,PRAXIS,EQ,784702,599818,76.44
20,1605,PRECAM,EQ,275655,107525,39.01
20,1606,PRECISION,SM,392000,182000,46.43
20,1607,PRECOT,EQ,4060,3411,84.01
20,1608,PRECWIRE,EQ,618214,268798,43.48
20,1609,PREMEXPLN,EQ,5899,5300,89.85
20,1610,PREMIERPOL,EQ,9417,5844,62.06
20,1611,PRESSMN,EQ,56616,45032,79.54
20,1612,PRESTIGE,EQ,244256,131399,53.80
20,1613,PRICOLLTD,EQ,111345,62525,56.15
20,1614,PRIMESECU,EQ,284941,196681,69.03
20,1615,PRINCEPIPE,EQ,575938,112630,19.56
20,1616,PRITI,EQ,37188,22341,60.08
20,1617,PRITIKA,SM,8000,8000,100.00
20,1618,PRITIKAUTO,EQ,351465,202852,57.72
20,1619,PRIVISCL,EQ,57431,24142,42.04
20,1620,PROLIFE,SM,10000,8000,80.00
20,1621,PROPEQUITY,SM,22800,19200,84.21
20,1622,PROZONINTU,EQ,254207,187971,73.94
20,1623,PRSMJOHNSN,EQ,562763,261691,46.50
20,1624,PRUDENT,EQ,141705,132317,93.37
20,1625,PSB,EQ,1467299,421839,28.75
20,1626,PSPPROJECT,EQ,140984,85502,60.65
20,1627,PSUBANKICI,EQ,9336,6741,72.20
